user;calendar_date;market;registration_date;bet;win;session_duration_min;bonus
ad6436a2c676dfab677c31ce69278226;2012-03-17;Tallinn;2010-10-14;35.97;36.57;105.1;0
6fc614dce3ed22b224e0878b63304f92;2012-01-05;Tartu;2011-05-18;83.68;78.58;20.5;0
c36e03de0cc1b1cb4e0b901f53525430;2012-02-28;Tallinn;2010-12-25;274.25;252.48;12.8;0
7f59d230200c4d8129d3ce976050fa36;2012-02-11;Tallinn;2011-01-20;4.58;4.53;33.3;0
2bcba3ae0d0db749654ae1655247e33d;2012-03-13;Narva;2010-12-26;-18.72;1485.71;42.7;0
0ae7be3dbdcb439b84efdfb12ae0b733;2012-02-06;Tallinn;2011-06-03;45.34;41.62;28.3;0
0d963ffcbb7e656567b49907420d73b1;2012-03-30;Tallinn;2011-05-22;221.65;246.07;34.2;0
20c7c0647ee8db8862f2e8060632fb2e;2012-01-24;Tartu;2011-01-15;126.23;119.54;16.2;0
eabd43828ec5eea1d3fe45349aa8770b;2012-02-15;Tallinn;2010-09-03;124.21;109.68;31.4;0
f01a4620bba2eff4b6399bd116ebd8b1;2012-03-07;Tallinn;2011-09-18;303.56;294.76;23.3;0
669286e66eb8b75e266ea6b1eeed5ea4;2012-03-21;Tallinn;2010-10-18;101.25;93.57;34.5;0
4e65878660029caeeb0e5b32109673ae;2012-02-21;Tallinn;2011-04-08;84.62;78.12;32.6;0
5b4358d86e918256d5db4b144a74ba15;2012-03-07;Tallinn;2011-01-15;156.84;150.07;10.3;0
92ff553cc24bbb6af2012c510e3adb9f;2012-03-08;Tartu;2011-01-27;-3.67;4.1;15.3;0
5abd701d0b5e476ccacd5432a15e629f;2012-02-18;Tallinn;2010-09-27;445.93;431.34;4.9;0
a4e02b2b0e5c56135f6007b6dfba441c;2012-02-27;Tallinn;2010-08-28;748.28;720.05;62.9;0
93ed9dac62f07b778d61edb30f1e5daa;2012-03-21;Tallinn;2011-09-19;479656.12;458732.51;43.5;0
b5db1c45f7dba1c27ebd07d88d1d7094;2012-01-20;Tartu;2011-04-23;15.65;127.93;51.8;0
9c2f3bad328a7bc32b689b45e9dd5f3b;2012-02-19;Tallinn;2011-04-03;344.21;352.57;10.1;0
120535ea816eae01ecb1dbcc6163d360;2012-02-12;Tallinn;2011-01-23;118.15;114.98;47.2;0
3148a9c68be902a17cdd3d5bf5247a55;2012-03-20;Tartu;2011-08-26;93.4;98.88;53;0
a836556ecf5a828417dc3f32053f725a;2012-03-21;Tallinn;2010-08-19;217.04;206.45;18.5;0
1e28254ec81896562d6d271791779da6;2012-01-10;Tallinn;2011-01-28;13.56;13.71;25.9;1.37
d0b4192242ad14250f0846286e0cf7f0;2012-01-21;Tallinn;2010-10-11;101.86;102.09;23.4;0
23a3488f708d17af05e9dfb4f64c228a;2012-03-26;Tallinn;2011-06-02;37.14;35.85;8.6;13.27
1a9fade9a68e2e5d7e5aff4dc6e32179;2012-03-10;Tartu;2010-11-14;-2.08;7.83;47.7;0
b811c291e3c1bde0a16ed694c0aa53ed;2012-01-10;Narva;2011-02-15;259.63;254.65;8.2;55.44
a4a67355b0a8967741ef36d82a52021f;2012-03-09;Tallinn;2011-11-22;317.67;325.4;85.1;11.36
db20c3c57cb82127270885d475e6aebc;2012-02-28;Tallinn;2010-12-19;222.57;215.32;17.2;0
66fd541254bb3d96ea5a3f50eb84b360;2012-03-21;Tallinn;2011-05-05;191.23;183.55;21.8;0
9b78c78719c8fa7d64508d10a739415a;2012-02-05;Narva;2012-01-01;460950.56;412010.79;14.1;0
139f17cbe0779b8569d787c3e0691f05;2012-03-14;Tallinn;2010-08-18;508.3;477.73;68.7;0
5abd701d0b5e476ccacd5432a15e629f;2012-03-29;Tallinn;2010-09-27;157.93;147.41;15.3;0
605aac5002477244d737378e47d80b11;2012-02-21;Tallinn;2010-08-19;395.47;364.22;52.5;0
cabdf624cbda397debb1ef32a34fe31d;2012-02-20;Tallinn;2010-11-16;338.42;326.1;23.3;63.96
92377bf7feef4287cda2b50fe4fc2e97;2012-02-13;Tallinn;2011-12-14;818.56;764.98;9.2;0
eed1872c784dbb71e16de905d3a1ef23;2012-03-06;Tallinn;2011-09-09;508.04;459.31;49.9;0
4eeec608b79debe99712171d5ae05b47;2012-03-21;Tallinn;2011-06-23;44.58;40.31;101;0
d9b8e66077378c8e4975d4552847c327;2012-03-19;Tallinn;2010-10-06;27.53;27.84;10.2;23.69
c5e18554220a13b39f3f04a15a776e55;2012-03-29;Tartu;2011-11-10;2.92;3.21;2.9;0
1e5807cb6d062a4fdd0bc0e2e9769ab1;2012-02-20;Tallinn;2010-12-19;531.69;537.33;4.8;0
41dbc7f7b84b8f81053e7b50e0e914da;2012-01-14;Tallinn;2011-05-14;264.5;259.47;46.3;2.71
32a0ec47a04e3f075432148442b7230c;2012-01-28;Tallinn;2011-03-27;52.05;53.33;27.7;0
9995a7a3eedca355763a8dd97665c95e;2012-01-30;Tartu;2010-08-20;10.37;293.64;52.9;0
cfd55e36ffd976e6452e7bfc78d0d976;2012-01-16;Tallinn;2011-01-07;316.97;328.51;17.6;0
8cf33ac04df79105a5f011a7a61f9bf6;2012-02-28;Tartu;2012-01-16;7.28;86.22;2.8;0
3f2db8a4c1aa4de53bdef8f22d89cd7f;2012-02-21;Tallinn;2010-08-03;92.2;102.98;17.7;0
76431cfc405a0e0a4017f3c591e84ced;2012-03-30;Tallinn;2010-12-17;20.35;19.38;0.8;4.02
29526db68a84db96e6e3c70863b81954;2012-03-17;Tallinn;2011-08-06;311.11;320.88;38.9;0
351b0a97f4b79ef847c889aa3b27ed5d;2012-02-12;Tallinn;2012-01-01;63179.7;62466.17;57.5;5046.57
2731b5dffe43e296ca2fe71c0d31bd03;2012-02-20;Tartu;2012-01-01;23945.31;25947.88;15.6;0
7eebbe0bc47a3988900afd57e1e21f9a;2012-03-09;Tallinn;2010-09-06;105.06;99.13;87.9;0
e6daf8c43feea7614ec4c74bc7f0f484;2012-01-19;Tallinn;2010-08-07;486.1;492.39;52.8;0
bd9523232bd6087bcc1d3cb00fab8828;2012-03-13;Tallinn;2012-01-03;281098.86;298314.15;82.4;0
4eaed8db9fbaba92f325fb7ec0aac3d4;2012-01-09;Narva;2011-12-30;101.11;301.03;15.7;0
8085f096e717bcf618469ad9c2776ed6;2012-03-12;Tallinn;2011-07-21;281.59;280.07;33.1;11.04
b811c291e3c1bde0a16ed694c0aa53ed;2012-01-24;Narva;2011-02-15;358.82;364;36.2;0
d980b96b2549d6dfca8521c004fbaf75;2012-02-21;Narva;2012-01-01;1181609;996176.1;29;0
7dc1855871be010776f5afdaf35a5228;2012-02-12;Tallinn;2010-09-17;401.12;407.52;9.9;0
ee4f7c89d7080868825d2ffdd0d2f6fd;2012-03-03;Tallinn;2010-12-14;167.72;146.61;48.8;11.89
605aac5002477244d737378e47d80b11;2012-03-27;Tallinn;2010-08-19;518.31;469.96;18.3;0
6e365faa70c18bcef08695e1cf54175d;2012-02-10;Tartu;2011-07-30;18.25;52.37;37.8;0
fd0b99739e0e6b194c2ad5d1a11c3d50;2012-02-15;Tallinn;2012-01-01;49641.75;51975.49;29.6;0
e7c2eb73805a843e98e7bf49f48df997;2012-03-06;Tallinn;2010-09-04;303.19;339.14;43.4;0
f997a88d51e46286ea15d3193523e1e1;2012-01-20;Tartu;2011-11-21;0.11;2.28;43.8;0
e5a1e25f03759789a18e56ef8b20e342;2012-03-15;Tallinn;2011-09-08;198.9;172.88;39.6;0
b2579c8f4e234b991feade3236be1913;2012-03-04;Tartu;2011-12-17;368120.05;317151.91;19.4;0
2d9a6a08cc6fb09f6cc5e426e054b8e7;2012-03-01;Tallinn;2011-12-24;190.42;172.56;29.4;0
f4731f924a4b74209649f8b9887e6216;2012-01-13;Tallinn;2010-07-23;11.95;11.4;34.2;0
2d395897e724521d35bbc3622a653091;2012-02-13;Tartu;2011-10-21;1.77;315.91;46.7;0
67d5bbc2be5ca363b3203332b4d4dd47;2012-03-20;Tallinn;2011-04-28;620.44;561.19;46.4;25.66
5b2182ee171c3669866083c293f78b07;2012-01-13;Tallinn;2011-11-30;135418.94;113517.2;36.9;0
65481210ed6a9f10a30d45b34d20a48a;2012-02-20;Tallinn;2011-02-01;107.17;109.84;1.6;0
5a1e4d30caff5cf0354ee538c4216e1f;2012-01-05;Tallinn;2011-05-08;363.66;353.3;1.3;0
eaba09bb50b47adddbb2a866de506784;2012-03-26;Tallinn;2010-11-07;262.57;275.98;35.2;0
16914a49b1bbd323c4919e1a90bc1f3c;2012-03-11;Tallinn;2011-01-10;463.78;418.17;15.9;0
57f01ef96950e8b50ca86e9611080913;2012-02-02;Tallinn;2011-02-01;137.93;131.72;26.8;0
606d6ee73af2394d42059c5c0c7aeaf5;2012-03-12;Tallinn;2010-09-24;268.1;287.65;15.7;0
04925c75b64b365b541470e5aa68f6f3;2012-01-16;Tallinn;2011-06-05;272.24;254.24;62.7;0
5ebd7987631aaea39a1115f0d3ad5c17;2012-02-15;Tallinn;2011-08-22;470.23;476.49;29.5;0
ee4f7c89d7080868825d2ffdd0d2f6fd;2012-02-10;Tallinn;2010-12-14;329.35;334.59;60.6;0
fd0b99739e0e6b194c2ad5d1a11c3d50;2012-01-18;Tallinn;2012-01-01;165316.52;143545.91;2.3;0
013dc776ece7a48c23fea4feb60aa5e9;2012-03-14;Tallinn;2011-02-12;45.34;45.49;0.2;19.34
4b5314af57e7ec730724c7edb702cab6;2012-02-19;Tallinn;2011-01-10;36.62;37.49;41;0
b5db1c45f7dba1c27ebd07d88d1d7094;2012-01-27;Tartu;2011-04-23;2.19;141.8;11.3;0
debb41a800d3237172a44d8968500ae7;2012-02-23;Tallinn;2011-06-25;414.36;396.08;107.6;0
ce53ef0f2fed9920bc01b3496f5d9a32;2012-02-20;Tallinn;2011-06-10;68.98;66.5;7.9;0
4fc1cc6b0807396e0a69a544a1454aea;2012-03-26;Tallinn;2011-06-22;235.54;228.18;13.4;0
9378059e51822df2a6fb47188d24c20a;2012-02-18;Tallinn;2011-03-30;158.75;152.9;23.4;0
ef89ae2c757d95401a19bc2f99b961d4;2012-01-07;Tallinn;2011-07-31;353.61;361.41;8.8;0
52d9da7c1a42cad325d2ea775e3f639a;2012-02-09;Tallinn;2010-12-03;7.39;7.07;19.8;0
41dbc7f7b84b8f81053e7b50e0e914da;2012-02-21;Tallinn;2011-05-14;464.21;433.34;47.9;0
5aa9c6359baa2c8fdd81c5060559e924;2012-03-18;Tallinn;2011-05-22;183.36;175.03;34.1;0
5abd701d0b5e476ccacd5432a15e629f;2012-02-12;Tallinn;2010-09-27;780.82;806.94;2.4;0
c36e03de0cc1b1cb4e0b901f53525430;2012-02-07;Tallinn;2010-12-25;107.26;108.98;27.7;6.28
723d26931cab7e5c81af3609d0a9176d;2012-03-16;Tartu;2011-10-09;15.68;73.53;89.2;0
865c7c44b535d02c52a635d2d2a215a0;2012-02-18;Tallinn;2011-08-08;94.88;89.65;6.2;0
1c9e7e304f338a1242ac98cc64fa46db;2012-02-16;Tallinn;2010-07-15;223.05;210.65;1.8;1.17
a95c6f5f9ee8459175f072be86389e34;2012-03-22;Tallinn;2011-03-01;56.57;51.69;56.1;0
5611d2e5f46abbf1ad56a5c03c84b455;2012-02-15;Tallinn;2011-02-13;110.3;115.15;25.5;0
5c7931117ed6190b7c55d9c7ef43ceb1;2012-01-03;Tallinn;2010-10-01;207.81;216.7;56.6;0
db270f39fb6d0c70c4411c64b7f6c40b;2012-02-23;Tallinn;2011-05-16;245.84;240.09;35.5;0
d298f5478121b763479794c80f790cbf;2012-02-03;Tallinn;2011-11-17;140.06;143.98;9.6;10.19
9d4baf6d4166e06fbd42daf1fe113322;2012-03-07;Tartu;2012-01-21;1.9;19.92;0.3;0
b1251f5aa0d51c57ff07858213c0017d;2012-02-04;Tallinn;2011-02-02;412.37;429.6;33.5;0
b56f55378dffa7ba7755cd2e9c3a6f23;2012-02-11;Tallinn;2011-04-12;566.86;535.3;19.1;0
1001ebafd0234a46c996ef29d038c8ca;2012-01-11;Tallinn;2011-06-02;222.55;227.45;118.3;0
20c7c0647ee8db8862f2e8060632fb2e;2012-02-18;Tartu;2011-01-15;174.1;176.39;12.4;0
a7a9dc92a37189bf40f19c72dfb927d8;2012-01-03;Tallinn;2011-07-05;603.87;606.58;30.2;0
d7a922706aec03f0b30231dae76abc98;2012-02-16;Tallinn;2011-02-26;411.28;425.97;21.9;0
b78757eb24b8e01d785f2b13cbd3b214;2012-03-26;Tallinn;2011-12-12;379.77;408.77;54.2;0
9b35d98583473029a2addd202a07141a;2012-03-02;Tallinn;2011-11-08;524.64;499.77;5.7;0
5b346f3d11d33b79a5d10d6aa11d4f50;2012-01-10;Tallinn;2011-04-11;486.5;440.9;3.1;0
e48ddf13edaa1ecbe692dc272ca6b557;2012-03-03;Tallinn;2011-10-02;297.07;307.78;31.9;0
6e365faa70c18bcef08695e1cf54175d;2012-02-17;Tartu;2011-07-30;10.64;153.73;62.1;0
9b4f8df2f8ab9b3f63bfeca58b8c9203;2012-03-03;Narva;2012-01-06;-35.95;51.83;18.5;0
8cfad80def0091fc3602f09db64b42d4;2012-02-21;Narva;2011-10-12;4.74;739.95;39.5;0
8221a1f833e5b5ae42932ff6f3fbf517;2012-03-24;Tallinn;2011-03-26;277.32;257.01;38.9;0
e943b72dc8bc884fa598cea8dda84c4d;2012-02-26;Tartu;2011-07-30;-0.1;192.21;82.8;0
84e434264400ddc34a1c1ed7a278efdc;2012-01-02;Tallinn;2011-06-29;313.59;303.16;12.1;14.45
eabd43828ec5eea1d3fe45349aa8770b;2012-02-11;Tallinn;2010-09-03;204.21;209.6;22.2;0
57e95ae1a8d986281e27c6ed59bd49c3;2012-01-18;Tallinn;2010-07-02;175.56;171.82;53.7;0
87a960d1292b96cb600c1a87872e1c30;2012-01-29;Tallinn;2011-01-21;136.46;125.86;15.7;0
ece334031701bc993b011e73c3d1ed35;2012-01-25;Tallinn;2010-10-25;13.27;13.34;7.1;0
131325cbc3b9713a4d0ef70e2bb00118;2012-01-01;Tartu;2011-02-17;6.96;253.06;22;0
0b0a62dfb0cbbaeef8987e9322f33aaf;2012-01-18;Tallinn;2011-07-20;318.57;335.43;42.4;0
949b3d4dbef172e6d23313f74da3cfee;2012-03-29;Tallinn;2010-10-31;433.83;455.07;19.3;0
c4dfefa6cba3770cce2cdcbe6d5ea54d;2012-01-04;Tallinn;2010-09-26;84.82;78.94;27.4;0
bf6fd56b09c207f4d52753249b74bd59;2012-02-02;Tallinn;2011-05-31;332.27;351.25;6.4;0
bc291e7ea3f6d93d67bbaeba9d273692;2012-01-19;Tartu;2011-11-24;52715.32;57660.01;39.7;0
8085f096e717bcf618469ad9c2776ed6;2012-03-18;Tallinn;2011-07-21;342.8;337.96;23.8;0
68d46c78948f129b1e4863156798eb2e;2012-01-13;Tallinn;2010-12-01;217.67;221.18;52.5;0
1529fdf4a94b074bcfd507e9d73f6c3b;2012-02-07;Tallinn;2010-12-17;197.4;194.87;30.2;0
131325cbc3b9713a4d0ef70e2bb00118;2012-01-14;Tartu;2011-02-17;10.19;128.03;7.2;0
7f24a85302900932dbdf91f1a72de5fa;2012-02-15;Tartu;2010-10-17;1.22;328.63;12.6;0
d5046798f4ed1f6be31f2d7eec5b1042;2012-03-08;Tallinn;2011-05-12;66.95;63.24;20.7;0
8d0ddccb3703f316aa1b3c7dcdf78067;2012-02-20;Tallinn;2011-02-10;341.98;309.43;41.4;0
109912a6cdb83c9e635d265a40ecc277;2012-03-26;Tallinn;2011-02-03;400.33;419.55;4.1;7.69
cf557e734d59657551a6f57316faf2d4;2012-02-29;Tallinn;2011-03-01;616.62;601.91;11.2;0
2b9344a69a230267b3528eeffa792614;2012-01-11;Tallinn;2011-10-12;198.31;223.23;47.4;0
3cb82540840462f8c5876835bcb8df87;2012-02-14;Tartu;2012-02-14;15;14.76;3.9;10
f4731f924a4b74209649f8b9887e6216;2012-02-08;Tallinn;2010-07-23;865.79;833.69;36.9;0
a0e59820b0df88216373a0667c3d3328;2012-03-01;Tallinn;2011-02-09;409.11;394.32;95.2;0
f50b5fa43aca984044afd66f73007e81;2012-03-04;Tartu;2011-10-30;-32.38;335.46;32.2;0
ecff5ab8c470b5a1dc4613cb924a28c3;2012-02-03;Narva;2011-03-07;63.61;1125.71;4.1;0
5a7cd687bef2d50a2271247f17c4bca1;2012-01-01;Tallinn;2011-01-20;395.11;396.48;98;0
6f2d12d809af93d57b77d2f5daede50d;2012-01-23;Tallinn;2011-08-27;754.41;728.16;53.2;0
edebf748bbd2c0de40669c9f7d89afde;2012-02-13;Tartu;2011-09-25;512.44;530.54;42.7;0
5833d57354169078d907c9747d18a5ad;2012-03-23;Tallinn;2011-02-07;138.92;123.85;3.3;0
d9851e80e78cb25b859170aa48af6fe2;2012-03-06;Tallinn;2010-10-22;454.9;479.86;12.1;0
0afbfe636a7c3b5899e7f35bbb9c5f76;2012-03-25;Tallinn;2011-01-02;385.65;418.87;1.2;0
13c1d0422e6a0fe7bd52cb57a48a914b;2012-01-01;Tallinn;2010-08-12;164.32;175.29;30;0
5c0da1cced9be0bb604e0da830013dc4;2012-01-14;Tallinn;2011-04-27;298.32;301.03;34.3;10.61
fd0b99739e0e6b194c2ad5d1a11c3d50;2012-03-01;Tallinn;2012-01-01;105642.16;114623.55;32.5;4481.59
8d5b17a0cafba85558ff1064e2e7e28b;2012-02-22;Tallinn;2011-07-17;441.96;429.31;89.3;0
681e294857f0ecd7778dc600cdc1f355;2012-03-21;Tallinn;2011-12-25;6.39;6.6;16.2;0
689564ea68c072d4928f9af38d9d22f6;2012-01-03;Tallinn;2011-04-25;151.32;163.2;5.4;4.67
5b2182ee171c3669866083c293f78b07;2012-02-05;Tallinn;2011-11-30;294735.81;289198.91;19.7;0
bdbcb91b0a724190f29ea085e9589b36;2012-02-17;Tallinn;2011-02-26;25.05;24.67;18.6;0
1c3130f69f77ed3620cc5b6a458483a3;2012-02-13;Tallinn;2010-09-24;114.01;117.29;18.9;0
b2579c8f4e234b991feade3236be1913;2012-03-16;Tartu;2011-12-17;283248.72;271533.02;20.8;0
b34e641ab2fef9ef07aabcad339aac88;2012-01-13;Tallinn;2011-02-09;452.86;450.77;32.6;0
3588ff81cc270f511566666f7e6c9069;2012-01-13;Narva;2012-01-01;530324.45;531493.44;20.7;0
4eeec608b79debe99712171d5ae05b47;2012-03-13;Tallinn;2011-06-23;372.04;348.75;3.9;0
3588ff81cc270f511566666f7e6c9069;2012-01-29;Narva;2012-01-01;1296975.68;1271287.48;35.1;0
b7c20b268cac8b8df5a3ee6844183b7e;2012-01-12;Tallinn;2011-09-02;28.44;25.63;49.6;0
ee05dc1be93f6c4458ab1668388da336;2012-03-04;Tartu;2012-01-08;18.28;344.47;20.6;0
2f613642be6b96a3c8f12c4576cac865;2012-01-23;Tallinn;2010-07-04;49.57;46.44;27.6;0
aac1d484ccedca061c2a8b240319c477;2012-02-17;Tallinn;2011-09-19;198.1;204.49;11.7;12.89
e943b72dc8bc884fa598cea8dda84c4d;2012-02-05;Tartu;2011-07-30;-8.79;201.18;35.5;0
6adea9e8403da4577379857192665c38;2012-03-23;Tartu;2010-12-30;164.14;155.52;0.6;0
839816ce0f5ff40678e51060e4f87cc8;2012-03-09;Tallinn;2011-10-01;365.66;351.27;4.1;0
7a36535cdc1de7b389dbd5c45a93ab18;2012-03-04;Tallinn;2010-09-29;156.41;155.41;57.6;0
7491e01290aa1bccaef6ba0e42808566;2012-03-02;Tallinn;2011-05-08;106.32;106.85;9;0
1dd81c6d2aad5ec8519785d98815cb21;2012-03-12;Tallinn;2011-02-19;84.47;79.6;17.5;0
3dcdc4acca997e39246c02069113437a;2012-03-02;Tartu;2010-10-28;429.78;398.56;16.1;0
db4cfd3e15ecd2707e0d357c5a77cdad;2012-03-25;Tallinn;2010-09-16;266.1;245;9.7;0
da414838b8e7d48ec8c7db18e9332b03;2012-02-27;Tallinn;2011-03-18;68.09;66.2;11;0
216f31c7b7560fd3ee11771e666b8117;2012-03-23;Tartu;2011-01-26;3.97;380.4;12.7;0
017861bcd50c2d460eedb8fe18d4d597;2012-03-29;Tallinn;2011-09-12;185.97;206.35;57.7;0
23a3488f708d17af05e9dfb4f64c228a;2012-03-20;Tallinn;2011-06-02;155.27;141.56;16.7;0
eabd43828ec5eea1d3fe45349aa8770b;2012-02-04;Tallinn;2010-09-03;404.99;430.78;26.2;0
de87e8f96822443ef62e1a1bf7553c23;2012-03-01;Tallinn;2011-01-08;78.38;74.18;15.9;0
927e7ff1b3a961d30456a55b16c72ea1;2012-03-19;Narva;2010-10-08;67.86;536.3;16.7;0
a08c27e973c41992ec7e8d37b757dc11;2012-02-23;Tallinn;2011-03-03;471.35;429.88;7.6;0
5b3f7879507278707c42703ff4f75351;2012-02-13;Tallinn;2010-09-20;78.87;80.4;29.9;0
eabd43828ec5eea1d3fe45349aa8770b;2012-02-24;Tallinn;2010-09-03;90.64;87.11;39.8;0
b78757eb24b8e01d785f2b13cbd3b214;2012-03-15;Tallinn;2011-12-12;348.67;341.32;28.4;19.31
7cdcf92bf788ff17209f582b7a9993bd;2012-03-05;Tallinn;2011-03-08;153.48;163.18;3.4;0
517d2f9c7110b663605f55bcfd30b87a;2012-01-17;Tallinn;2011-11-28;71.19;66.1;42.7;0
8a59a5e2b2babfc3533dbac44bf7aac8;2012-01-23;Tallinn;2012-01-01;59329.25;54993.37;39.6;0
8a59a5e2b2babfc3533dbac44bf7aac8;2012-03-26;Tallinn;2012-01-01;98599.44;92604.37;30.3;0
87a0c8ac9e7cd458373cddedca5791ae;2012-02-24;Narva;2011-12-09;72.09;1529.74;39.1;0
b34e641ab2fef9ef07aabcad339aac88;2012-03-25;Tallinn;2011-02-09;5.66;5.87;39.9;0
445fad4c2c823bd0537447a23064895e;2012-03-18;Tallinn;2010-11-21;183.6;142.66;59.9;15.16
051318243520c9deacbe2dc5a326fffb;2012-02-25;Tartu;2011-03-15;572.04;555.25;4.6;29.98
2b05c3280d8746a9e37457297916b589;2012-02-20;Tartu;2011-07-20;41.14;40.24;32;0
629b51f03a9f7ef8824e3555f6f6807b;2012-02-16;Narva;2011-05-21;38.92;328.58;14.9;0
4f0c59e0fd8e12b34a8239d7a417a00f;2012-03-18;Tallinn;2010-10-30;239.27;234.45;21.6;0
b10e3d33a12f177f574e7e098f7171af;2012-01-15;Tallinn;2010-07-26;164.03;143.77;12.1;21.03
1b4c22a1b5601780d6fabd7b5308e2dc;2012-01-17;Tallinn;2011-03-11;634.16;645.84;43.7;0
c32f1b38d63c4e3a9b34657c2c579f3b;2012-03-16;Tallinn;2010-08-15;29.38;29.24;43;0
fd0b99739e0e6b194c2ad5d1a11c3d50;2012-01-04;Tallinn;2012-01-01;143052.6;148897.04;6.9;4481.59
b61ad2bb661551abedb00fe9bcfaa9b4;2012-02-29;Tallinn;2011-05-26;585.14;557.62;1.2;0
04925c75b64b365b541470e5aa68f6f3;2012-01-08;Tallinn;2011-06-05;265.14;283.26;50.2;0
1e7cf6538dfffaef99d03b9e3ab9d389;2012-03-19;Tallinn;2011-03-10;235.45;230.24;18.5;0
23fcacd4ca386d3b53da34740948d15b;2012-01-30;Tallinn;2011-08-09;554.68;572.45;9.5;0
bd9523232bd6087bcc1d3cb00fab8828;2012-03-26;Tallinn;2012-01-03;255946.9;258591.28;18.6;12131.71
ef34113224af84c6490c3a19e8bd1b77;2012-03-20;Tallinn;2010-12-21;45.35;41;17.5;0.14
7cdcf92bf788ff17209f582b7a9993bd;2012-03-14;Tallinn;2011-03-08;2.24;2.4;4.1;0
ad6436a2c676dfab677c31ce69278226;2012-03-15;Tallinn;2010-10-14;119.02;118.5;48.8;11.46
115dce1ecdb87cf7df86194222adc21b;2012-03-03;Tallinn;2011-07-20;284.11;255.49;42.1;0
981d62e6a044e4c70bb996ec99919325;2012-02-21;Tallinn;2011-09-10;35.79;34.22;14.4;0
371f38caafc18525d27988771064adf6;2012-02-27;Tallinn;2010-12-16;3.02;3.14;1.8;8.28
ae736e348504b818c23fecc37ed2204d;2012-02-22;Tallinn;2011-05-29;231.21;217.87;21.4;14.29
700479602e659e148c05aba188bcc27d;2012-01-30;Tallinn;2010-10-27;182.23;177.79;8;0
c985d59d5b1d7d32d14d4371f7d4f822;2012-03-01;Tartu;2011-03-02;11.29;208.66;17.6;0
988b81ced669a5c6f34615d22f29734a;2012-03-13;Tartu;2011-07-12;0.08;57.69;12.1;0
4b5314af57e7ec730724c7edb702cab6;2012-03-19;Tallinn;2011-01-10;269.15;262.33;44.7;0
4764db34cc833f28ae3c7bc20cf2821b;2012-03-01;Tallinn;2011-01-11;42.17;37.76;31.6;0
a4a67355b0a8967741ef36d82a52021f;2012-03-07;Tallinn;2011-11-22;2.67;2.72;61.3;11.36
f4892998cd57f395724b955ddb9e0151;2012-03-19;Tartu;2011-07-23;373.27;347.32;21.3;32.37
15a9e2300a08b1c2d6a2540ffbb9230a;2012-02-22;Tartu;2011-02-28;0.56;90.4;17;0
a6383e23eec74c926b36b19d5008891f;2012-01-16;Tallinn;2011-05-11;452.66;514.47;17.9;0
b2808d197ae3fa1af752c798239dbeee;2012-03-21;Tartu;2011-11-21;9.66;300.47;9.4;0
be8f7a1777db6f79458a83255511e524;2012-02-16;Tallinn;2010-09-30;159.3;153.73;43.7;0
0592f705202da506dd09004947d699c8;2012-03-12;Tallinn;2010-12-07;428.11;388;4.7;0
42a05160cc29286ea5ecab0c4fece1a2;2012-01-07;Tallinn;2011-05-05;273.91;248.37;31;0
de87e8f96822443ef62e1a1bf7553c23;2012-01-29;Tallinn;2011-01-08;21.68;21.33;6.8;0
b691a37e8cb05e04e8e4d033b58b06df;2012-01-11;Tartu;2010-07-04;1.94;120.87;32.4;0
34e786db61fc9649c885feec7e8dbf68;2012-02-26;Tallinn;2011-08-12;137.19;130.44;12.8;0
596c407eaa8cad421eca43ff254d442a;2012-03-06;Narva;2011-08-02;175244.87;186191.65;94.6;0
eae3af557ed44bbf899a068f06929999;2012-02-11;Tallinn;2010-10-13;43.4;44.22;26.5;0
abfb3c5117ca388b69d25d8961681ad9;2012-01-30;Tallinn;2011-05-23;756.13;887.18;72.2;0
6d23f60a2e10ecd6c2b549dc8c6081d5;2012-03-11;Tallinn;2012-02-29;59.98;60.61;86.2;0
4fc1cc6b0807396e0a69a544a1454aea;2012-02-01;Tallinn;2011-06-22;32.58;33.19;8.2;0
b764fd843da86eb245eceb88825d0223;2012-02-01;Narva;2010-08-19;41.16;491.97;8.3;0
fe80279fd6602c0f81ce6bda03b8bc4d;2012-01-31;Tartu;2010-08-13;12.61;39.12;1.6;0
8b83b48985e45561f2a680f98b1d4cbf;2012-03-08;Tartu;2010-12-28;0.05;237.49;1;0
4b4ca437adfb639e7cbfc52912643525;2012-01-31;Tallinn;2011-07-30;13.12;13.6;66.9;0.62
f3dfe06b9db89e4979ea01944a36cff6;2012-01-09;Tallinn;2011-03-04;10.03;9.6;82.7;0
83e51ecd126c7a40499fb81cc478ef39;2012-01-07;Tallinn;2011-05-23;21.99;19.01;32.2;0
928cfd32121db16d614efffe92c18b54;2012-01-17;Tallinn;2010-08-07;137.93;131.24;39.2;0
474fa48fb39401daf1d59384b9ca7fa9;2012-01-15;Tartu;2011-08-06;5.37;369.29;21.6;0
38165b05ef7793dea9cb79f519a5523a;2012-01-14;Tartu;2011-03-19;142.5;126.18;23.8;6.89
d7cc667d68c914c79942ef8949aa64de;2012-02-15;Tartu;2011-09-07;2;117.51;9.8;0
0ae7be3dbdcb439b84efdfb12ae0b733;2012-02-01;Tallinn;2011-06-03;6.88;6.91;44.3;4.99
9036d252bf05ed0960e85c45eba9a352;2012-03-18;Tartu;2010-12-04;7.2;383.47;14.6;0
